534	3
535	9
536	4
537	5
538	3
539	5
540	3
541	8
542	10
543	1
544	5
545	4
546	4
547	4
548	7
549	9
550	6
551	3
552	4
553	5
554	5
555	11
556	9
557	7
558	10
559	10
560	12
561	13
562	12
563	13
564	11
565	17
566	13
567	11
568	11
569	18
570	16
571	14
572	11
573	20
574	12
575	17
576	22
577	18
578	13
579	23
580	11
581	23
582	15
583	15
584	8
585	15
586	14
587	18
588	13
589	16
590	3
591	11
592	10
593	9
594	9
595	7
596	8
597	6
598	2
599	5
600	7
601	6
602	9
603	10
604	5
605	3
606	1
607	4
608	4
609	2
610	1
611	1
612	5
613	4
614	3
615	3
616	3
617	4
618	2
619	0
620	2
621	3
622	1
623	1
624	4
625	4
626	3
627	4
628	3
629	3
630	4
631	7
632	5
633	4
634	4
635	6
636	8
637	10
638	6
639	6
640	8
641	8
642	14
643	10
644	8
645	10
646	12
647	9
648	11
649	8
650	15
651	10
652	10
653	15
654	10
655	12
656	13
657	8
658	7
659	15
660	13
661	12
662	6
663	9
664	10
665	12
666	2
667	6
668	7
669	6
670	5
671	4
672	7
673	6
674	8
675	7
676	3
677	6
678	2
679	4
680	2
681	5
682	3
683	3
684	4
685	3
686	2
687	3
688	2
689	3
690	2
691	2
692	2
693	2
694	2
695	0
696	4
697	1
698	3
699	1
700	2
701	2
702	5
703	3
704	4
705	3
706	2
707	2
708	1
709	3
710	11
711	3
712	4
713	3
714	3
715	2
716	1
717	7
718	4
719	5
720	3
721	4
722	2
723	4
724	2
725	4
726	0
727	0
728	5
729	2
730	2
731	2
732	2
733	2
734	0
735	1
736	3
737	0
738	0
739	2
740	2
741	1
742	0
743	2
744	1
745	1
746	1
747	2
748	1
749	0
750	1
751	1
752	2
753	0
754	0
755	0
756	0
757	1
758	0
759	0
760	1
761	1
762	0
763	1
764	0
765	0
766	0
767	0
768	0
769	1
770	3
771	0
772	1
773	0
774	0
775	0
776	0
777	0
778	2
779	1
780	0
781	1
782	0
783	1
784	0
785	0
786	0
787	2
788	0
789	0
790	2
791	0
792	0
793	2
794	0
795	0
796	1
797	0
798	0
799	0
800	0
801	0
802	1
803	0
804	0
805	0
806	1
807	2
808	0
809	0
810	0
811	0
812	1
813	0
814	0
815	2
816	0
817	0
818	0
819	0
820	1
821	0
822	1
823	1
824	1
825	0
826	1
827	0
828	1
829	0
830	1
831	1
832	1
833	0
834	0
835	2
836	0
837	0
838	0
839	0
840	0
841	0
842	1
843	0
844	0
845	0
846	1
847	0
848	0
849	0
850	0
851	0
852	2
853	1
854	1
855	0
856	0
857	1
858	1
859	3
860	0
861	1
862	0
863	0
864	1
865	0
866	0
867	0
868	2
869	0
870	0
871	1
872	0
873	0
874	0
875	0
876	0
877	2
878	0
879	0
880	0
881	0
882	1
883	0
884	0
885	0
886	1
887	0
888	2
889	0
890	0
891	0
892	0
893	1
894	0
895	0
896	1
897	0
898	0
899	0
900	1
901	0
902	0
903	1
904	0
905	0
906	0
907	1
908	0
909	1
910	0
911	0
912	0
913	0
914	1
915	0
916	0
917	1
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	1
928	0
929	0
930	0
931	0
932	1
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	1
943	2
944	0
945	0
946	0
947	0
948	0
949	0
950	1
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	1
964	0
965	0
966	0
967	0
968	1
969	0
970	1
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	1
980	1
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	1
989	0
990	0
991	0
992	0
993	0
994	0
995	1
996	1
997	0
998	0
999	0
1000	0
1001	1
1002	0
1003	0
1004	0
1005	0
1006	1
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	1
1020	0
1021	0
1022	0
1023	0
